fecha,hora,pelicula,cine,cadena,barrio,direccion,formato,version,duracion_min,genero,link_compra
2026-06-07,00:20,Scary Movie,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,,Comedia; Terror,https://cinepolis.com/ar/asientos?country=ar&movie=scary-movie-terrorificamente-incorrecta&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=127178
2026-06-07,00:45,Obsesión,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,91,Suspense,https://cinepolis.com/ar/asientos?country=ar&movie=obsesion&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=128028
2026-06-07,00:45,Backrooms,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,105,Terror; Misterio; Ciencia ficción,https://cinepolis.com/ar/asientos?country=ar&movie=backrooms&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=128027
2026-06-07,00:50,Scary Movie,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,,Comedia; Terror,https://cinepolis.com/ar/asientos?country=ar&movie=scary-movie-terrorificamente-incorrecta&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=127179
2026-06-07,00:50,El Diablo Viste A La Moda 2,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,120,Comedia; Drama,https://cinepolis.com/ar/asientos?country=ar&movie=el-diablo-viste-a-la-moda-2&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=128025
2026-06-07,01:00,Scary Movie,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,,Comedia; Terror,https://cinepolis.com/ar/asientos?country=ar&movie=scary-movie-terrorificamente-incorrecta&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=128026
2026-06-07,09:00,The Amazing Circus: el Último Acto,Cinemark Palermo,Cinemark Hoyts,CABA,"Beruti 3399, Palermo CABA",2D,Subtitulada,94,Animación; Drama; Ciencia ficción; Suspense,https://www.cinemark.com.ar
2026-06-07,09:00,Backrooms,Hoyts Dot Baires,Cinemark Hoyts,CABA,"Vedia 3626, Shopping DOT",2D,Subtitulada,105,Terror; Misterio; Ciencia ficción,https://www.cinemark.com.ar
2026-06-07,09:10,Backrooms,Cinemark Palermo,Cinemark Hoyts,CABA,"Beruti 3399, Palermo CABA",2D,Subtitulada,105,Terror; Misterio; Ciencia ficción,https://www.cinemark.com.ar
2026-06-07,09:10,Super Mario Galaxy: La Película,Hoyts Dot Baires,Cinemark Hoyts,CABA,"Vedia 3626, Shopping DOT",2D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://www.cinemark.com.ar
2026-06-07,09:20,Amarga Navidad,Cinemark Palermo,Cinemark Hoyts,CABA,"Beruti 3399, Palermo CABA",2D,Doblada,112,Drama; Comedia,https://www.cinemark.com.ar
2026-06-07,09:20,Backrooms,Hoyts Dot Baires,Cinemark Hoyts,CABA,"Vedia 3626, Shopping DOT",XD,Subtitulada,105,Terror; Misterio; Ciencia ficción,https://www.cinemark.com.ar
2026-06-07,09:40,Scary Movie,Cinemark Palermo,Cinemark Hoyts,CABA,"Beruti 3399, Palermo CABA",2D,Subtitulada,,Comedia; Terror,https://www.cinemark.com.ar
2026-06-07,09:50,Super Mario Galaxy: La Película,Cinemark Palermo,Cinemark Hoyts,CABA,"Beruti 3399, Palermo CABA",2D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://www.cinemark.com.ar
2026-06-07,09:50,Scary Movie,Hoyts Dot Baires,Cinemark Hoyts,CABA,"Vedia 3626, Shopping DOT",2D,Subtitulada,,Comedia; Terror,https://www.cinemark.com.ar
2026-06-07,10:00,Amos del Universo,Cinemark Caballito,Cinemark Hoyts,CABA,"Av. La Plata 96, Caballito",2D,Doblada,132,Acción; Fantasía; Ciencia ficción,https://www.cinemark.com.ar
2026-06-07,10:00,El partido,Cinemark Palermo,Cinemark Hoyts,CABA,"Beruti 3399, Palermo CABA",2D,Doblada,97,Documental,https://www.cinemark.com.ar
2026-06-07,10:00,El Pequeño Ninja,Hoyts Abasto,Cinemark Hoyts,CABA,"Aguero 665, Abasto Shopping",2D,Doblada,84,Animación; Acción; Comedia,https://www.cinemark.com.ar
2026-06-07,10:00,Michael,Hoyts Abasto,Cinemark Hoyts,CABA,"Aguero 665, Abasto Shopping",2D,Doblada,127,Música; Drama; Historia,https://www.cinemark.com.ar
2026-06-07,10:00,Amos del Universo,Hoyts Abasto,Cinemark Hoyts,CABA,"Aguero 665, Abasto Shopping",2D,Doblada,132,Acción; Fantasía; Ciencia ficción,https://www.cinemark.com.ar
2026-06-07,10:00,Scary Movie,Hoyts Dot Baires,Cinemark Hoyts,CABA,"Vedia 3626, Shopping DOT",2D,Doblada,,Comedia; Terror,https://www.cinemark.com.ar
2026-06-07,10:10,Scary Movie,Cinemark Caballito,Cinemark Hoyts,CABA,"Av. La Plata 96, Caballito",2D,Doblada,,Comedia; Terror,https://www.cinemark.com.ar
2026-06-07,10:30,Scary Movie,Hoyts Abasto,Cinemark Hoyts,CABA,"Aguero 665, Abasto Shopping",2D,Doblada,,Comedia; Terror,https://www.cinemark.com.ar
2026-06-07,10:30,Amos del Universo,Hoyts Dot Baires,Cinemark Hoyts,CABA,"Vedia 3626, Shopping DOT",2D,Doblada,132,Acción; Fantasía; Ciencia ficción,https://www.cinemark.com.ar
2026-06-07,10:30,Mandalorian & Grogu,Hoyts Dot Baires,Cinemark Hoyts,CABA,"Vedia 3626, Shopping DOT",4DX,Doblada,132,Aventura; Ciencia ficción; Acción,https://www.cinemark.com.ar
2026-06-07,10:40,Scary Movie,Cinemark Palermo,Cinemark Hoyts,CABA,"Beruti 3399, Palermo CABA",2D,Subtitulada,,Comedia; Terror,https://www.cinemark.com.ar
2026-06-07,10:40,Michael,Hoyts Dot Baires,Cinemark Hoyts,CABA,"Vedia 3626, Shopping DOT",2D,Subtitulada,127,Música; Drama; Historia,https://www.cinemark.com.ar
2026-06-07,10:50,Amarga Navidad,Cinemark Caballito,Cinemark Hoyts,CABA,"Av. La Plata 96, Caballito",2D,Doblada,112,Drama; Comedia,https://www.cinemark.com.ar
2026-06-07,10:50,Amos del Universo,Cinemark Palermo,Cinemark Hoyts,CABA,"Beruti 3399, Palermo CABA",2D,Doblada,132,Acción; Fantasía; Ciencia ficción,https://www.cinemark.com.ar
2026-06-07,10:50,El Diablo Viste A La Moda 2,Cinemark Palermo,Cinemark Hoyts,CABA,"Beruti 3399, Palermo CABA",2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-06-07,10:50,El Diablo Viste A La Moda 2,Hoyts Abasto,Cinemark Hoyts,CABA,"Aguero 665, Abasto Shopping",2D,Doblada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-06-07,10:50,Backrooms,Hoyts Abasto,Cinemark Hoyts,CABA,"Aguero 665, Abasto Shopping",2D,Doblada,105,Terror; Misterio; Ciencia ficción,https://www.cinemark.com.ar
2026-06-07,11:00,Scary Movie,Cinemark Puerto Madero,Cinemark Hoyts,CABA,"Av Alicia Moreau de Justo 1920, Puerto Madero",2D,Doblada,,Comedia; Terror,https://www.cinemark.com.ar
2026-06-07,11:00,Amos del Universo,Cinemark Puerto Madero,Cinemark Hoyts,CABA,"Av Alicia Moreau de Justo 1920, Puerto Madero",2D,Doblada,132,Acción; Fantasía; Ciencia ficción,https://www.cinemark.com.ar
2026-06-07,11:00,Super Mario Galaxy: La Película,Hoyts Abasto,Cinemark Hoyts,CABA,"Aguero 665, Abasto Shopping",2D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://www.cinemark.com.ar
2026-06-07,11:00,El partido,Hoyts Dot Baires,Cinemark Hoyts,CABA,"Vedia 3626, Shopping DOT",2D,Doblada,97,Documental,https://www.cinemark.com.ar
2026-06-07,11:10,Backrooms,Cinemark Puerto Madero,Cinemark Hoyts,CABA,"Av Alicia Moreau de Justo 1920, Puerto Madero",2D,Doblada,105,Terror; Misterio; Ciencia ficción,https://www.cinemark.com.ar
2026-06-07,11:10,Scary Movie,Hoyts Abasto,Cinemark Hoyts,CABA,"Aguero 665, Abasto Shopping",2D,Doblada,,Comedia; Terror,https://www.cinemark.com.ar
2026-06-07,11:20,Backrooms,Cinemark Caballito,Cinemark Hoyts,CABA,"Av. La Plata 96, Caballito",2D,Doblada,105,Terror; Misterio; Ciencia ficción,https://www.cinemark.com.ar
2026-06-07,11:20,Mandalorian & Grogu,Cinemark Palermo,Cinemark Hoyts,CABA,"Beruti 3399, Palermo CABA",2D,Subtitulada,132,Aventura; Ciencia ficción; Acción,https://www.cinemark.com.ar
2026-06-07,11:20,Amarga Navidad,Cinemark Puerto Madero,Cinemark Hoyts,CABA,"Av Alicia Moreau de Justo 1920, Puerto Madero",2D,Doblada,112,Drama; Comedia,https://www.cinemark.com.ar
2026-06-07,11:20,Obsesión,Hoyts Abasto,Cinemark Hoyts,CABA,"Aguero 665, Abasto Shopping",2D,Doblada,91,Suspense,https://www.cinemark.com.ar
2026-06-07,11:30,The Amazing Circus: el Último Acto,Cinemark Caballito,Cinemark Hoyts,CABA,"Av. La Plata 96, Caballito",2D,Subtitulada,94,Animación; Drama; Ciencia ficción; Suspense,https://www.cinemark.com.ar
2026-06-07,11:30,The Amazing Circus: el Último Acto,Cinemark Palermo,Cinemark Hoyts,CABA,"Beruti 3399, Palermo CABA",2D,Subtitulada,94,Animación; Drama; Ciencia ficción; Suspense,https://www.cinemark.com.ar
2026-06-07,11:30,The Amazing Circus: el Último Acto,Cinemark Puerto Madero,Cinemark Hoyts,CABA,"Av Alicia Moreau de Justo 1920, Puerto Madero",2D,Subtitulada,94,Animación; Drama; Ciencia ficción; Suspense,https://www.cinemark.com.ar
2026-06-07,11:30,Obsesión,Cinemark Puerto Madero,Cinemark Hoyts,CABA,"Av Alicia Moreau de Justo 1920, Puerto Madero",2D,Doblada,91,Suspense,https://www.cinemark.com.ar
2026-06-07,11:30,The Amazing Circus: el Último Acto,Hoyts Abasto,Cinemark Hoyts,CABA,"Aguero 665, Abasto Shopping",2D,Doblada,94,Animación; Drama; Ciencia ficción; Suspense,https://www.cinemark.com.ar
2026-06-07,11:30,Backrooms,Hoyts Dot Baires,Cinemark Hoyts,CABA,"Vedia 3626, Shopping DOT",2D,Subtitulada,105,Terror; Misterio; Ciencia ficción,https://www.cinemark.com.ar
2026-06-07,11:30,The Amazing Circus: el Último Acto,Hoyts Dot Baires,Cinemark Hoyts,CABA,"Vedia 3626, Shopping DOT",2D,Doblada,94,Animación; Drama; Ciencia ficción; Suspense,https://www.cinemark.com.ar
2026-06-07,11:40,Backrooms,Cinemark Palermo,Cinemark Hoyts,CABA,"Beruti 3399, Palermo CABA",2D,Subtitulada,105,Terror; Misterio; Ciencia ficción,https://www.cinemark.com.ar
2026-06-07,11:40,Backrooms,Hoyts Abasto,Cinemark Hoyts,CABA,"Aguero 665, Abasto Shopping",2D,Doblada,105,Terror; Misterio; Ciencia ficción,https://www.cinemark.com.ar
2026-06-07,11:50,Super Mario Galaxy: La Película,Cinemark Caballito,Cinemark Hoyts,CABA,"Av. La Plata 96, Caballito",2D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://www.cinemark.com.ar
2026-06-07,11:50,Amarga Navidad,Cinemark Palermo,Cinemark Hoyts,CABA,"Beruti 3399, Palermo CABA",2D,Doblada,112,Drama; Comedia,https://www.cinemark.com.ar
2026-06-07,11:50,Super Mario Galaxy: La Película,Hoyts Dot Baires,Cinemark Hoyts,CABA,"Vedia 3626, Shopping DOT",2D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://www.cinemark.com.ar
2026-06-07,12:00,Scary Movie,Cinemark Palermo,Cinemark Hoyts,CABA,"Beruti 3399, Palermo CABA",2D,Subtitulada,,Comedia; Terror,https://www.cinemark.com.ar
2026-06-07,12:00,Scary Movie,Cinemark Puerto Madero,Cinemark Hoyts,CABA,"Av Alicia Moreau de Justo 1920, Puerto Madero",2D,Doblada,,Comedia; Terror,https://www.cinemark.com.ar
2026-06-07,12:00,Super Mario Galaxy: La Película,Cinemark Puerto Madero,Cinemark Hoyts,CABA,"Av Alicia Moreau de Justo 1920, Puerto Madero",2D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://www.cinemark.com.ar
2026-06-07,12:00,Scary Movie,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Doblada,,Comedia; Terror,https://cinepolis.com/ar/asientos?country=ar&movie=scary-movie-terrorificamente-incorrecta&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=127133
2026-06-07,12:00,Obsesión,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,91,Suspense,https://cinepolis.com/ar/asientos?country=ar&movie=obsesion&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=127847
2026-06-07,12:00,The Amazing Circus: el Último Acto,Hoyts Abasto,Cinemark Hoyts,CABA,"Aguero 665, Abasto Shopping",2D,Doblada,94,Animación; Drama; Ciencia ficción; Suspense,https://www.cinemark.com.ar
2026-06-07,12:00,Backrooms,Hoyts Dot Baires,Cinemark Hoyts,CABA,"Vedia 3626, Shopping DOT",XD,Subtitulada,105,Terror; Misterio; Ciencia ficción,https://www.cinemark.com.ar
2026-06-07,12:10,Michael,Cinemark Palermo,Cinemark Hoyts,CABA,"Beruti 3399, Palermo CABA",2D,Subtitulada,127,Música; Drama; Historia,https://www.cinemark.com.ar
2026-06-07,12:10,Scary Movie,Hoyts Dot Baires,Cinemark Hoyts,CABA,"Vedia 3626, Shopping DOT",2D,Subtitulada,,Comedia; Terror,https://www.cinemark.com.ar
2026-06-07,12:20,Scary Movie,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Doblada,,Comedia; Terror,https://www.atlascines.com/Peliculas?codPelicula=480&codComplejo=191
2026-06-07,12:20,Obsesión,Cinemark Palermo,Cinemark Hoyts,CABA,"Beruti 3399, Palermo CABA",2D,Subtitulada,91,Suspense,https://www.cinemark.com.ar
2026-06-07,12:20,El Pequeño Ninja,Hoyts Abasto,Cinemark Hoyts,CABA,"Aguero 665, Abasto Shopping",2D,Doblada,84,Animación; Acción; Comedia,https://www.cinemark.com.ar
2026-06-07,12:20,Scary Movie,Hoyts Dot Baires,Cinemark Hoyts,CABA,"Vedia 3626, Shopping DOT",2D,Doblada,,Comedia; Terror,https://www.cinemark.com.ar
2026-06-07,12:30,Super Mario Galaxy: La Película,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://www.atlascines.com/Peliculas?codPelicula=400&codComplejo=191
2026-06-07,12:30,Scary Movie,Cinemark Caballito,Cinemark Hoyts,CABA,"Av. La Plata 96, Caballito",2D,Subtitulada,,Comedia; Terror,https://www.cinemark.com.ar
2026-06-07,12:30,Las Ovejas Detectives,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Doblada,109,Misterio; Comedia; Familia,https://cinepolis.com/ar/asientos?country=ar&movie=las-ovejas-detectives&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=127941
2026-06-07,12:40,Scary Movie,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",4D - 2D,Doblada,,Comedia; Terror,https://www.atlascines.com/Peliculas?codPelicula=480&codComplejo=191
2026-06-07,12:40,Backrooms,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Subtitulada,105,Terror; Misterio; Ciencia ficción,https://www.atlascines.com/Peliculas?codPelicula=479&codComplejo=191
2026-06-07,12:40,SCARY MOVIE TERRORÍFICAMENTE INCORRECTA,Cinemark Palermo,Cinemark Hoyts,CABA,"Beruti 3399, Palermo CABA",2D,Subtitulada,95,Comedia; Terror,https://www.cinemark.com.ar/pelicula/scary-movie-terrorificamente-incorrecta
2026-06-07,12:40,Backrooms,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,105,Terror; Misterio; Ciencia ficción,https://cinepolis.com/ar/asientos?country=ar&movie=backrooms&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=127951
2026-06-07,12:45,Amarga Navidad,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Doblada,112,Drama; Comedia,https://cinepolis.com/ar/asientos?country=ar&movie=amarga-navidad&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=127931
2026-06-07,12:50,Super Mario Galaxy: La Película,Cinemark Palermo,Cinemark Hoyts,CABA,"Beruti 3399, Palermo CABA",2D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://www.cinemark.com.ar/pelicula/super-mario-galaxy-la-pelicula
2026-06-07,12:50,Michael,Hoyts Abasto,Cinemark Hoyts,CABA,"Aguero 665, Abasto Shopping",2D,Doblada,127,Música; Drama; Historia,https://www.cinemark.com.ar
2026-06-07,12:50,Scary Movie,Hoyts Abasto,Cinemark Hoyts,CABA,"Aguero 665, Abasto Shopping",2D,Doblada,,Comedia; Terror,https://www.cinemark.com.ar
2026-06-07,12:50,SCARY MOVIE TERRORÍFICAMENTE INCORRECTA,Hoyts Dot Baires,Cinemark Hoyts,CABA,"Vedia 3626, Shopping DOT",PREMIER 2D,Subtitulada,95,Comedia; Terror,https://www.cinemark.com.ar/pelicula/scary-movie-terrorificamente-incorrecta
2026-06-07,13:00,Mortal Kombat 2,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Doblada,116,Acción; Fantasía; Aventura,https://www.atlascines.com/Peliculas?codPelicula=454&codComplejo=191
2026-06-07,13:00,Amarga Navidad,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Doblada,112,Drama; Comedia,https://www.atlascines.com/Peliculas?codPelicula=481&codComplejo=191
2026-06-07,13:00,Amos del Universo,Cinemark Caballito,Cinemark Hoyts,CABA,"Av. La Plata 96, Caballito",2D,Doblada,132,Acción; Fantasía; Ciencia ficción,https://www.cinemark.com.ar/pelicula/amos-del-universo
2026-06-07,13:00,Scary Movie,Cinemark Palermo,Cinemark Hoyts,CABA,"Beruti 3399, Palermo CABA",2D,Subtitulada,,Comedia; Terror,https://www.cinemark.com.ar
2026-06-07,13:00,El partido,Cinemark Palermo,Cinemark Hoyts,CABA,"Beruti 3399, Palermo CABA",2D,Doblada,97,Documental,https://www.cinemark.com.ar/pelicula/el-partido
2026-06-07,13:00,Amos del Universo,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,132,Acción; Fantasía; Ciencia ficción,https://cinepolis.com/ar/asientos?country=ar&movie=amos-del-universo&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=127745
2026-06-07,13:00,Amos del Universo,Hoyts Abasto,Cinemark Hoyts,CABA,"Aguero 665, Abasto Shopping",DBOX 2D,Doblada,132,Acción; Fantasía; Ciencia ficción,https://www.cinemark.com.ar/pelicula/amos-del-universo
2026-06-07,13:00,Amos del Universo,Hoyts Abasto,Cinemark Hoyts,CABA,"Aguero 665, Abasto Shopping",2D,Doblada,132,Acción; Fantasía; Ciencia ficción,https://www.cinemark.com.ar/pelicula/amos-del-universo
2026-06-07,13:00,EL PEQUEÑO NINJA: EL ORIGEN,Hoyts Abasto,Cinemark Hoyts,CABA,"Aguero 665, Abasto Shopping",2D,Doblada,87,Animación,https://www.cinemark.com.ar/pelicula/el-pequeno-ninja-el-origen
2026-06-07,13:00,Michael,Hoyts Abasto,Cinemark Hoyts,CABA,"Aguero 665, Abasto Shopping",2D,Doblada,127,Música; Drama; Historia,https://www.cinemark.com.ar/pelicula/michael
2026-06-07,13:00,SCARY MOVIE TERRORÍFICAMENTE INCORRECTA,Hoyts Dot Baires,Cinemark Hoyts,CABA,"Vedia 3626, Shopping DOT",2D,Doblada,95,Comedia; Terror,https://www.cinemark.com.ar/pelicula/scary-movie-terrorificamente-incorrecta
2026-06-07,13:00,El Diablo Viste A La Moda 2,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Subtitulada,120,Comedia; Drama,https://ventas.cinemultiplex.com.ar/funcion?df=182-20488-224486-20260607
2026-06-07,13:00,Amos del Universo,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",4DX,Doblada,132,Acción; Fantasía; Ciencia ficción,https://ventas.cinemultiplex.com.ar/funcion?df=182-20643-224492-20260607
2026-06-07,13:00,Michael,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Subtitulada,127,Música; Drama; Historia,https://ventas.cinemultiplex.com.ar/funcion?df=182-20476-224489-20260607
2026-06-07,13:00,Super Mario Galaxy: La Película,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://ventas.cinemultiplex.com.ar/funcion?df=182-20350-224491-20260607
2026-06-07,13:00,Mandalorian & Grogu,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Subtitulada,132,Aventura; Ciencia ficción; Acción,https://ventas.cinemultiplex.com.ar/funcion?df=182-20538-224493-20260607
2026-06-07,13:00,Super Mario Galaxy: La Película,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",2D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://ventas.cinemultiplex.com.ar/funcion?df=184-70-3342-20260607
2026-06-07,13:00,Michael,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",2D,Doblada,127,Música; Drama; Historia,https://ventas.cinemultiplex.com.ar/funcion?df=184-99-3353-20260607
2026-06-07,13:00,El Pequeño Ninja,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",2D,Doblada,84,Animación; Acción; Comedia,https://ventas.cinemultiplex.com.ar/funcion?df=184-137-3358-20260607
2026-06-07,13:00,Amos del Universo,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",2D,Doblada,132,Acción; Fantasía; Ciencia ficción,https://ventas.cinemultiplex.com.ar/funcion?df=184-136-3334-20260607
2026-06-07,13:10,SCARY MOVIE TERRORÍFICAMENTE INCORRECTA,Cinemark Caballito,Cinemark Hoyts,CABA,"Av. La Plata 96, Caballito",2D,Doblada,95,Comedia; Terror,https://www.cinemark.com.ar/pelicula/scary-movie-terrorificamente-incorrecta
2026-06-07,13:10,Amos del Universo,Hoyts Abasto,Cinemark Hoyts,CABA,"Aguero 665, Abasto Shopping",2D,Doblada,132,Acción; Fantasía; Ciencia ficción,https://www.cinemark.com.ar
2026-06-07,13:15,Scary Movie,Cinemark Puerto Madero,Cinemark Hoyts,CABA,"Av Alicia Moreau de Justo 1920, Puerto Madero",2D,Doblada,,Comedia; Terror,https://www.cinemark.com.ar
2026-06-07,13:15,Scary Movie,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Doblada,,Comedia; Terror,https://ventas.cinemultiplex.com.ar/funcion?df=182-20606-223901-20260607
2026-06-07,13:20,Amos del Universo,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Doblada,132,Acción; Fantasía; Ciencia ficción,https://www.atlascines.com/Peliculas?codPelicula=489&codComplejo=191
2026-06-07,13:20,Las Ovejas Detectives,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Doblada,109,Misterio; Comedia; Familia,https://ventas.cinemultiplex.com.ar/funcion?df=182-20547-224490-20260607
2026-06-07,13:25,Amarga Navidad,Hoyts Dot Baires,Cinemark Hoyts,CABA,"Vedia 3626, Shopping DOT",2D,Doblada,112,Drama; Comedia,https://www.cinemark.com.ar
2026-06-07,13:30,Mandalorian & Grogu,Cinemark Caballito,Cinemark Hoyts,CABA,"Av. La Plata 96, Caballito",2D,Subtitulada,132,Aventura; Ciencia ficción; Acción,https://www.cinemark.com.ar
2026-06-07,13:30,El partido,Cinépolis Houssay,Cinépolis,Buenos Aires,"Av. Corrientes 917, Buenos Aires",2D,Doblada,97,Documental,https://cinepolis.com/ar/asientos?country=ar&movie=el-partido&cinema=cinepolis-houssay-buenos-aires&selected=cinepolis-houssay-buenos-aires&session=25069
2026-06-07,13:30,Scary Movie,Hoyts Abasto,Cinemark Hoyts,CABA,"Aguero 665, Abasto Shopping",2D,Doblada,,Comedia; Terror,https://www.cinemark.com.ar
2026-06-07,13:30,Backrooms,Hoyts Abasto,Cinemark Hoyts,CABA,"Aguero 665, Abasto Shopping",2D,Doblada,105,Terror; Misterio; Ciencia ficción,https://www.cinemark.com.ar
2026-06-07,13:30,Mandalorian & Grogu,Hoyts Abasto,Cinemark Hoyts,CABA,"Aguero 665, Abasto Shopping",2D,Doblada,132,Aventura; Ciencia ficción; Acción,https://www.cinemark.com.ar
2026-06-07,13:30,SCARY MOVIE TERRORÍFICAMENTE INCORRECTA,Hoyts Abasto,Cinemark Hoyts,CABA,"Aguero 665, Abasto Shopping",DBOX 2D,Doblada,95,Comedia; Terror,https://www.cinemark.com.ar/pelicula/scary-movie-terrorificamente-incorrecta
2026-06-07,13:30,SCARY MOVIE TERRORÍFICAMENTE INCORRECTA,Hoyts Abasto,Cinemark Hoyts,CABA,"Aguero 665, Abasto Shopping",2D,Doblada,95,Comedia; Terror,https://www.cinemark.com.ar/pelicula/scary-movie-terrorificamente-incorrecta
2026-06-07,13:30,Obsesión,Hoyts Dot Baires,Cinemark Hoyts,CABA,"Vedia 3626, Shopping DOT",2D,Subtitulada,91,Suspense,https://www.cinemark.com.ar
2026-06-07,13:30,THE MANDALORIAN AND GROGU,Hoyts Dot Baires,Cinemark Hoyts,CABA,"Vedia 3626, Shopping DOT",4D 3D,Doblada,132,Ciencia Ficción; Aventuras,https://www.cinemark.com.ar/pelicula/the-mandalorian-and-grogu
2026-06-07,13:30,Amos del Universo,Hoyts Dot Baires,Cinemark Hoyts,CABA,"Vedia 3626, Shopping DOT",2D,Doblada,132,Acción; Fantasía; Ciencia ficción,https://www.cinemark.com.ar/pelicula/amos-del-universo
2026-06-07,13:35,Amarga Navidad,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Doblada,112,Drama; Comedia,https://ventas.cinemultiplex.com.ar/funcion?df=182-20614-224485-20260607
2026-06-07,13:40,Mandalorian & Grogu,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Doblada,132,Aventura; Ciencia ficción; Acción,https://www.atlascines.com/Peliculas?codPelicula=459&codComplejo=191
2026-06-07,13:40,El Diablo Viste A La Moda 2,Cinemark Palermo,Cinemark Hoyts,CABA,"Beruti 3399, Palermo CABA",2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
